date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2004-10-13,637.86,644.32,631.79,634.54,10406491260,2004,10,13
2004-10-14,634.54,643.25,627.91,636.11,10066922197,2004,10,14
2004-10-15,636.11,636.11,622.36,629.29,7588843626,2004,10,15
2004-10-18,629.29,641.11,629.29,638.71,9192365005,2004,10,18
2004-10-19,638.71,642.25,634.27,634.86,10609081321,2004,10,19
2004-10-20,634.86,635.1,604.15,605.4,13189509797,2004,10,20
2004-10-21,605.4,613.42,601.67,611.28,11636277621,2004,10,21
2004-10-22,611.28,623.39,611.28,623.12,7033692079,2004,10,22
2004-10-25,623.12,625.71,615.03,615.9,6594466153,2004,10,25
2004-10-26,615.9,627.96,608.32,627.86,7939499169,2004,10,26
2004-10-27,627.86,645.04,627.86,638.29,9420530705,2004,10,27
2004-10-28,638.29,640.92,621.96,624.92,10326289584,2004,10,28
2004-10-29,624.92,633.75,623.66,632.97,7471041169,2004,10,29
2004-11-01,632.97,638.64,622.43,622.67,5895786015,2004,11,1
