date,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day,hour
2017-05-19 12:00:00,120000,1959.73,1968.28,1954.32,1967.97,4836832240,2017,5,19,12
2017-05-19 13:00:00,130000,1967.98,1969.35,1964.34,1964.89,1776717265,2017,5,19,13
2017-05-19 14:00:00,140000,1964.87,1967.23,1963.09,1965.92,1954148198,2017,5,19,14
2017-05-19 15:00:00,150000,1965.91,1965.91,1959.08,1960.72,2028843164,2017,5,19,15
2017-05-19 16:00:00,160000,1960.73,1971.58,1960.18,1969.69,3388356196,2017,5,19,16
2017-05-19 17:00:00,170000,1969.74,1975.98,1966.36,1975.9,3388042637,2017,5,19,17
2017-05-19 18:00:00,180000,1975.94,1977.03,1967.02,1967.82,3258372906,2017,5,19,18
2017-05-19 19:00:00,190000,1967.94,1969.4,1962.21,1962.4,3524258341,2017,5,19,19
2017-05-22 11:00:00,110000,1966.66,1966.66,1948.76,1950.21,4460548063,2017,5,22,11
2017-05-22 12:00:00,120000,1950.18,1959.52,1949.79,1957.86,2604573677,2017,5,22,12
2017-05-22 13:00:00,130000,1957.81,1959.05,1951.86,1955.11,1552053390,2017,5,22,13
2017-05-22 14:00:00,140000,1955.11,1955.88,1948.71,1951.91,1850959842,2017,5,22,14
