date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2018-01-30,2276.37,2301.98,2264.16,2280.36,46615611263,2018,1,30
2018-01-31,2278.83,2295.88,2266.95,2289.99,44157072660,2018,1,31
2018-02-01,2292.22,2313.21,2288.31,2302.57,45698685675,2018,2,1
2018-02-02,2299.9,2309.6,2272.84,2281.84,44384865620,2018,2,2
2018-02-05,2270.55,2281.97,2255.43,2276.85,37422246287,2018,2,5
2018-02-06,2233.31,2258.79,2222.85,2238.24,62262346955,2018,2,6
2018-02-07,2247.99,2267.35,2247.99,2254.64,40989154735,2018,2,7
2018-02-08,2245.95,2259.4,2227.24,2227.24,38683426837,2018,2,8
2018-02-09,2205.9,2217.89,2181.96,2197.12,54963029481,2018,2,9
2018-02-12,2213.69,2229.81,2206.28,2220.12,33142078686,2018,2,12
2018-02-13,2225.71,2250.63,2220.69,2250.63,36305983680,2018,2,13
2018-02-14,2252.95,2259.06,2232.96,2257.95,41188995805,2018,2,14
2018-02-15,2267.82,2280.27,2265.45,2265.45,44459857653,2018,2,15
2018-02-16,2266.42,2283.65,2248.3,2255.27,57156807286,2018,2,16
2018-02-19,2255.37,2266.89,2251.18,2254.92,31273799300,2018,2,19
2018-02-20,2256.93,2271.37,2254.92,2270.12,36257600696,2018,2,20
2018-02-21,2268.27,2320.32,2265.85,2320.32,50000937450,2018,2,21
2018-02-22,2310.3,2336.82,2307.43,2336.82,51740357241,2018,2,22
2018-02-26,2352.56,2376.96,2346.73,2353.16,58393829596,2018,2,26
2018-02-27,2357.1,2357.1,2333.38,2341.89,35603963664,2018,2,27
2018-02-28,2327.89,2332.61,2296.8,2296.8,41768952780,2018,2,28
2018-03-01,2285.33,2306.51,2281.22,2297.9,42257918194,2018,3,1
2018-03-02,2294.65,2301.77,2263.77,2288.84,39527790205,2018,3,2
2018-03-05,2291.9,2317.01,2291.9,2309.53,30064306469,2018,3,5
2018-03-06,2315.85,2325.16,2302.11,2303.32,40785682651,2018,3,6
2018-03-07,2299.38,2299.38,2269.9,2291.23,39435749908,2018,3,7
2018-03-09,2289.2,2311.69,2286.23,2311.69,23288971970,2018,3,9
2018-03-12,2317.19,2326.41,2309.6,2318.01,28170929628,2018,3,12
2018-03-13,2315.24,2326.06,2305.25,2319.38,33406335063,2018,3,13
2018-03-14,2316.6,2316.6,2275.24,2275.24,44387807679,2018,3,14
2018-03-15,2276.16,2284.79,2262.21,2272.49,56858203391,2018,3,15
2018-03-16,2274.35,2294.6,2255.95,2294.6,53276628576,2018,3,16
2018-03-19,2300.38,2302.78,2279.5,2281.72,34531623969,2018,3,19
2018-03-20,2281.53,2293.85,2263.48,2291.18,42412581711,2018,3,20
2018-03-21,2292.74,2316.08,2290.18,2309.36,44081625158,2018,3,21
2018-03-22,2311.31,2317.38,2279.63,2285.76,36070853645,2018,3,22
2018-03-23,2272.32,2288.15,2259.78,2285.53,38871145835,2018,3,23
2018-03-26,2283.95,2284.37,2240.85,2240.85,37868106026,2018,3,26
2018-03-27,2248.11,2271.62,2243.08,2262.5,32424661786,2018,3,27
2018-03-28,2252.64,2258.52,2241.07,2249.23,32480178904,2018,3,28
2018-03-29,2251.61,2274.62,2251.61,2274.62,31247991527,2018,3,29
2018-03-30,2278.94,2281.54,2270.98,2270.98,10538701967,2018,3,30
2018-04-02,2272.55,2294.08,2256.64,2256.64,24731128865,2018,4,2
2018-04-03,2259.8,2264.07,2245.83,2263.85,33010239571,2018,4,3
2018-04-04,2264.74,2273.53,2248.48,2265.6,34553316437,2018,4,4
2018-04-05,2270.16,2297.69,2270.16,2296.25,37766035317,2018,4,5
2018-04-06,2287.0,2293.99,2274.91,2281.23,35847188658,2018,4,6
2018-04-09,2272.4,2272.4,2065.32,2090.88,148148487374,2018,4,9
2018-04-10,2090.37,2199.44,2083.3,2173.76,119667924382,2018,4,10
2018-04-11,2172.45,2231.26,2157.92,2192.15,71882706469,2018,4,11
2018-04-12,2207.84,2220.83,2173.64,2210.05,64819676115,2018,4,12
2018-04-13,2212.28,2219.1,2167.9,2175.16,65417234616,2018,4,13
2018-04-16,2156.28,2179.75,2141.17,2143.67,72616341730,2018,4,16
2018-04-17,2177.8,2191.19,2165.21,2191.19,64604753310,2018,4,17
2018-04-18,2193.73,2246.6,2191.67,2241.49,75033565420,2018,4,18
2018-04-19,2248.08,2265.92,2219.49,2230.55,57630725592,2018,4,19
2018-04-20,2229.23,2242.72,2222.81,2232.66,32907921169,2018,4,20
2018-04-23,2231.42,2250.99,2212.16,2250.99,62257473827,2018,4,23
2018-04-24,2260.17,2270.61,2245.57,2253.77,46142806069,2018,4,24
2018-04-25,2245.06,2253.5,2229.66,2253.5,39477072373,2018,4,25
2018-04-26,2255.66,2286.73,2253.92,2286.02,45975451684,2018,4,26
2018-04-27,2287.95,2302.54,2281.49,2301.49,43987139180,2018,4,27
2018-04-28,2298.71,2298.71,2288.23,2297.75,6079806508,2018,4,28
2018-04-30,2296.11,2322.38,2289.33,2307.02,23787703485,2018,4,30
2018-05-02,2304.28,2317.43,2298.52,2306.42,31281775735,2018,5,2
2018-05-03,2301.52,2313.85,2274.07,2274.07,42273518664,2018,5,3
2018-05-04,2282.14,2294.35,2279.1,2289.47,29134920375,2018,5,4
2018-05-07,2301.14,2313.73,2292.63,2297.12,23341193347,2018,5,7
2018-05-08,2290.93,2301.99,2277.17,2301.99,33019351152,2018,5,8
2018-05-10,2315.39,2322.45,2303.15,2312.92,42817267670,2018,5,10
2018-05-11,2317.6,2346.98,2317.53,2345.26,41316398081,2018,5,11
2018-05-14,2345.12,2358.59,2326.27,2357.62,31886758140,2018,5,14
2018-05-15,2353.22,2354.11,2330.59,2337.03,43667709439,2018,5,15
2018-05-16,2336.52,2350.49,2328.86,2338.39,49050292350,2018,5,16
2018-05-17,2343.76,2346.04,2323.51,2323.51,34395878936,2018,5,17
2018-05-18,2323.75,2338.94,2321.93,2326.94,36608467155,2018,5,18
2018-05-21,2328.42,2347.93,2328.42,2332.63,28823716152,2018,5,21
2018-05-22,2333.89,2336.77,2317.78,2326.87,28572359334,2018,5,22
2018-05-23,2317.0,2318.77,2294.98,2295.57,30730552975,2018,5,23
2018-05-24,2298.73,2310.08,2289.68,2294.01,30395213376,2018,5,24
2018-05-25,2297.91,2316.13,2296.91,2306.57,36013728554,2018,5,25
2018-05-28,2306.23,2314.48,2301.82,2311.28,15944786960,2018,5,28
2018-05-29,2314.12,2316.59,2285.41,2298.0,32005810851,2018,5,29
2018-05-30,2298.52,2307.82,2289.21,2297.6,36810860716,2018,5,30
2018-05-31,2303.34,2315.15,2289.65,2302.88,39093400234,2018,5,31
2018-06-01,2297.13,2311.95,2292.97,2295.34,29201737024,2018,6,1
2018-06-04,2299.65,2324.2,2299.65,2323.64,26747618650,2018,6,4
2018-06-05,2323.06,2329.03,2310.82,2318.23,38666583162,2018,6,5
2018-06-06,2319.33,2322.05,2302.7,2315.45,27551798297,2018,6,6
2018-06-07,2318.28,2326.44,2316.07,2316.07,24429079184,2018,6,7
2018-06-08,2312.79,2316.92,2267.92,2267.92,43623912771,2018,6,8
2018-06-09,2268.99,2284.13,2268.99,2281.68,3796568637,2018,6,9
2018-06-11,2283.13,2285.14,2260.4,2271.74,17123564200,2018,6,11
2018-06-13,2275.69,2283.73,2268.36,2270.73,32981691807,2018,6,13
2018-06-14,2267.76,2269.1,2247.96,2253.48,29151403980,2018,6,14
2018-06-15,2254.09,2261.74,2235.93,2237.53,39165631634,2018,6,15
2018-06-18,2234.02,2241.3,2216.21,2222.56,35216571494,2018,6,18
2018-06-19,2216.94,2228.84,2192.63,2221.42,39802590544,2018,6,19
2018-06-20,2236.55,2263.76,2236.4,2256.27,39869332821,2018,6,20
2018-06-21,2256.31,2268.93,2243.71,2245.94,41020131005,2018,6,21
2018-06-22,2254.46,2262.18,2236.44,2249.68,42617740039,2018,6,22
2018-06-25,2234.22,2255.69,2232.82,2236.65,30362907449,2018,6,25
2018-06-26,2244.28,2253.3,2229.47,2231.03,26109258257,2018,6,26
2018-06-27,2239.75,2265.33,2223.28,2253.6,35890182727,2018,6,27
2018-06-28,2254.46,2264.76,2246.92,2250.26,31010751841,2018,6,28
2018-06-29,2262.12,2295.95,2261.58,2295.95,38967731002,2018,6,29
2018-07-02,2294.1,2327.72,2287.85,2319.31,36778373349,2018,7,2
2018-07-03,2320.41,2320.41,2296.92,2301.65,26549298775,2018,7,3
2018-07-04,2301.44,2309.57,2299.45,2304.06,18501372052,2018,7,4
2018-07-05,2297.22,2346.86,2293.78,2346.86,36897752300,2018,7,5
2018-07-06,2338.34,2350.97,2319.94,2345.38,32812113532,2018,7,6
2018-07-09,2351.69,2375.83,2351.69,2373.17,32654928783,2018,7,9
2018-07-10,2369.26,2379.33,2359.16,2365.17,34878610129,2018,7,10
2018-07-11,2355.27,2355.44,2326.24,2336.15,36304248679,2018,7,11
2018-07-12,2332.23,2336.52,2307.95,2322.06,31609016309,2018,7,12
2018-07-13,2327.75,2346.43,2324.9,2346.43,27795780530,2018,7,13
2018-07-16,2341.38,2352.3,2321.33,2334.18,31527048878,2018,7,16
2018-07-17,2325.28,2325.28,2293.76,2310.92,35884307790,2018,7,17
2018-07-18,2294.22,2303.39,2284.45,2294.78,35900582680,2018,7,18
2018-07-19,2297.15,2297.15,2262.99,2269.45,45942372516,2018,7,19
2018-07-20,2269.97,2274.66,2239.77,2247.82,48323944672,2018,7,20
2018-07-23,2251.24,2273.13,2251.24,2261.25,27733235485,2018,7,23
2018-07-24,2264.38,2281.62,2263.36,2278.3,27847775733,2018,7,24
2018-07-25,2261.0,2285.22,2258.31,2282.84,35315719812,2018,7,25
2018-07-26,2287.75,2300.05,2283.01,2293.07,33130073215,2018,7,26
2018-07-27,2293.87,2298.07,2275.23,2292.72,26609287256,2018,7,27
2018-07-30,2288.29,2298.76,2276.68,2295.72,27128795640,2018,7,30
2018-07-31,2290.76,2321.11,2286.84,2321.11,35119566814,2018,7,31
2018-08-01,2318.06,2326.36,2307.99,2315.18,26333344432,2018,8,1
2018-08-02,2312.2,2321.78,2288.11,2295.15,31837651496,2018,8,2
2018-08-03,2294.37,2299.08,2277.3,2297.99,36301662534,2018,8,3
2018-08-06,2297.62,2310.96,2286.88,2299.88,29078761048,2018,8,6
2018-08-07,2303.47,2320.38,2301.21,2312.19,33124676608,2018,8,7
2018-08-08,2308.42,2310.65,2275.15,2293.01,55919027605,2018,8,8
2018-08-09,2282.02,2309.58,2257.51,2309.58,65707960045,2018,8,9
2018-08-10,2295.59,2308.46,2259.67,2275.05,56410587160,2018,8,10
