date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,year,month,day
2018-05-29,3129.621,3143.0479,3112.6434,3120.4605,2811,2018,5,29
2018-05-30,3081.1418,3085.1856,3041.2668,3041.4434,2942,2018,5,30
2018-05-31,3061.8291,3097.9387,3054.3301,3095.4737,2883,2018,5,31
2018-06-01,3084.7536,3101.9039,3059.9816,3075.1372,3074,2018,6,1
2018-06-04,3083.4265,3098.402,3077.2071,3091.1909,3134,2018,6,4
2018-06-05,3088.0076,3114.4087,3080.2972,3114.2055,3127,2018,6,5
2018-06-06,3109.1746,3117.3173,3103.5329,3115.1803,3006,2018,6,6
2018-06-07,3121.1842,3128.4426,3105.6108,3109.4988,3071,2018,6,7
2018-06-08,3100.6038,3100.6038,3053.4564,3067.1478,2810,2018,6,8
2018-06-11,3057.3393,3063.6102,3038.7213,3052.7831,3028,2018,6,11
2018-06-12,3053.0279,3081.367,3034.2721,3079.8018,2998,2018,6,12
2018-06-13,3071.4636,3071.4636,3044.256,3049.7965,3081,2018,6,13
2018-06-14,3038.0704,3065.9981,3032.5683,3044.1597,2981,2018,6,14
2018-06-15,3037.4522,3048.7495,3008.7324,3021.9008,3000,2018,6,15
2018-06-19,2982.6504,2984.6229,2871.4762,2907.8221,2921,2018,6,19
2018-06-20,2889.984,2925.5611,2872.4891,2915.7314,2892,2018,6,20
2018-06-21,2912.0032,2940.5431,2872.678,2875.8099,2852,2018,6,21
2018-06-22,2855.5849,2891.7079,2837.2031,2889.7603,3084,2018,6,22
2018-06-25,2903.4495,2908.2748,2858.1769,2859.3364,3092,2018,6,25
2018-06-26,2829.9947,2850.1576,2803.826,2844.5081,3031,2018,6,26
2018-06-27,2842.3958,2854.2579,2799.194,2813.1775,3020,2018,6,27
2018-06-28,2799.9039,2825.8618,2782.7435,2786.8966,2994,2018,6,28
2018-06-29,2789.8111,2848.3066,2782.3876,2847.4181,3099,2018,6,29
2018-07-02,2841.5795,2845.2932,2757.0429,2775.557,3000,2018,7,2
2018-07-03,2774.5701,2786.8878,2722.4485,2786.8878,2850,2018,7,3
2018-07-04,2776.6324,2792.645,2754.2028,2759.126,3130,2018,7,4
2018-07-05,2755.3394,2777.4117,2728.1724,2733.8819,2969,2018,7,5
2018-07-06,2731.3532,2768.5826,2691.1498,2747.2285,2924,2018,7,6
2018-07-09,2752.4466,2815.79,2752.4466,2815.1095,2975,2018,7,9
2018-07-10,2819.7121,2828.4868,2800.6609,2827.6252,3095,2018,7,10
2018-07-11,2780.7043,2794.3504,2752.8045,2777.7711,3011,2018,7,11
2018-07-12,2771.0408,2843.9388,2771.0408,2837.6586,3115,2018,7,12
2018-07-13,2831.4284,2835.4627,2818.8484,2831.1837,3191,2018,7,13
2018-07-16,2827.0823,2837.4806,2804.4929,2814.0418,3149,2018,7,16
2018-07-17,2806.8853,2806.8853,2774.7624,2798.1259,3104,2018,7,17
2018-07-18,2801.7774,2818.2739,2786.0404,2787.257,3045,2018,7,18
2018-07-19,2791.0156,2804.7402,2764.5354,2772.5454,3096,2018,7,19
2018-07-20,2769.7537,2837.7731,2753.919,2829.2712,3059,2018,7,20
2018-07-23,2815.2008,2863.3927,2810.418,2859.5424,2989,2018,7,23
2018-07-24,2862.267,2911.2842,2862.267,2905.5618,2990,2018,7,24
2018-07-25,2911.4529,2912.3134,2894.039,2903.6467,3173,2018,7,25
2018-07-26,2905.7941,2915.2725,2875.8028,2882.2254,2844,2018,7,26
2018-07-27,2879.6901,2889.5455,2864.1741,2873.5938,3152,2018,7,27
2018-07-30,2871.9397,2895.7267,2850.6418,2869.0495,3039,2018,7,30
2018-07-31,2866.8985,2884.6203,2854.4871,2876.4009,2887,2018,7,31
2018-08-01,2882.5061,2897.1855,2824.1751,2824.5337,3071,2018,8,1
2018-08-02,2815.3438,2815.3438,2727.0513,2768.0239,2896,2018,8,2
2018-08-03,2763.3957,2777.2423,2740.4429,2740.4429,3117,2018,8,3
2018-08-06,2736.5256,2760.0025,2692.5432,2705.1565,3084,2018,8,6
2018-08-07,2711.7361,2779.374,2696.0391,2779.374,3126,2018,8,7
2018-08-08,2771.1286,2779.9124,2741.1412,2744.0696,3013,2018,8,8
2018-08-09,2729.5787,2801.4276,2726.5701,2794.3818,3171,2018,8,9
2018-08-10,2791.4018,2805.9893,2777.8072,2795.3099,2949,2018,8,10
2018-08-13,2769.0166,2789.7718,2742.5599,2785.872,2935,2018,8,13
2018-08-14,2780.7357,2789.4437,2766.7907,2780.9646,3058,2018,8,14
